id,line_text,speaker,word count
703,"OK, so I don't know what the surprise is. Am I worried? No. No way. See, I thrive on this. This is my world. This is improv. This is Whose Line is it Anyway?",michael,34
704,Damnit! Damnit Jim!,dwight,3
705,"All right, who did this? I'm not mad. I just want to know who did it so I can punish them.",dwight,21
706,What are you talking about?,jim,5
707,"Uh, someone forged, uh, medical information and that is a felony.",dwight,11
708,"OK, whoa. 'Cause that is a pretty intense accusation. How do you know that they're fake?",jim,16
709,"Uh, leprosy? Flesh eating bacteria. Hot-dog fingers. Government-created killer nanorobot infection.",dwight,11
710,"You did this, didn't you?",dwight,5
711,Absolutely not.,jim,2
712,Yes you did.,dwight,3
713,No I didn't.,jim,3
714,"I know it was you. Fine. You know what? I'll have to interview each and every one of you until the perpetrator makes him or herself known. And until that time, there will be no health care coverage for any one!",dwight,41
715,Killer nanorobots?,jim,2
716,It's an epidemic.,pam,3
717,"The problem, Jim, is that people who are really suffering from a medical condition won't receive the care they need, because someone in this office is coming up with all this ridiculous stuff. [reads off of paper] 'Count Choculitis'",dwight,39
718,Sounds tough.,jim,2
719,Why did you write that down Jim? Is it because you know I love Count Chocula?,dwight,16
720,Do you?,jim,2
721,I think you need to confess...,dwight,6
722,Mmm hmm.,jim,2
723,...the fact...,dwight,2
724,Yep.,jim,1
725,What are you doing? Those are my keys.,dwight,8
726,Good luck. [closes door and locks it],jim,7
727,"Jim! Damnit! No! Jim! Let me out! Jim! Let... [Without looking, Jim throws his keys to his left, they land on a shelf next to Stanley]",dwight,26
729,[answering phone] Jim Halpert.,jim,4
730,Let me out.,dwight,3
731,Who is this?,jim,3
732,Let me out or you're fired.,dwight,6
733,"No, you can't fire me.",jim,5
734,Yes I can. I'm manager for the day. Clean out your desk.,dwight,12
735,"OK, can you hold on? I'm getting the, ah, beep. [presses button on phone]] Jim Halpert.",jim,16
736,"[on phone] Hey, Jim. It's Pam.",pam,6
737,Hey Pam! How are you?,jim,5
738,Jim! Open the door!,dwight,4
739,"Good, how are you? Busy?",pam,5
740,I'm doing OK. Getting excited for the weekend though. What are you up to?,jim,14
741,Jim!,dwight,1
742,"Um, I'm not bothering you, am I?",pam,7
743,"No, not at all.",jim,4
744,You don't have anything you're doing?,pam,6
745,I have nothing to do.,jim,5
746,Jim!,dwight,1
747,"Oh great. Um, no, this weekend? Nothing. I'm not really doing anything.",pam,12
748,Jim!,dwight,1
749,Oh yeah?,jim,2
750,I might go to the mall.,pam,6
751,The mall?,jim,2
752,Jim!,dwight,1
753,I need new shoes.,pam,4
754,"Oh, interesting, what kind of shoes?",jim,6
756,"Uh, hello. Uh, this is Dwight Schrute calling for Jan Levenson-Gould.",dwight,11
758,"Hi. Dwight Schrute calling, acting manager, Scranton branch. Listen, I needed your permission to fire Jim Halpert.",dwight,17
760,Dwight Schrute.,dwight,2
762,Well...,dwight,1
764,He is not here right now. He put me in charge of the office.,dwight,14
766,"That's not entirely true, because he put me in charge of picking the health care plan.",dwight,16
768,Yeah.,dwight,1
770,"Call you immediately. Good. Oh, hey, listen, um, since I have you on the phone, um, can I fire Jim?",dwight,20
772,"Oh, this is your cell, I thought this was your... [dial tone]",dwight,12
773,"Hey, hey, everybody, Ice-cream sandwiches! Aaaahh! [laughs] Here you go. Take one, take one. It's all good. Phyllis, think fast. Ya-bome! Oh, oh, I see Angela. Angela? Right? Waaaaah! Oh, hey temp. Why don't you take two? Because you don't get health care. And uh, faster metabolism.",michael,47
775,"Why don't you just eat it, OK? And here you go, Stanley the manly.",michael,14
777,There you go.,michael,3
779,"Uh, nope. Nope. This isn't the surprise. It's surprising, um... because you didn't expect it. But you will... you'll know it when you see it.",michael,25
780,Michael. Michael?,dwight,2
781,"[under his breath] Oh, Christ.",michael,5
782,"I tried being rational, OK? And what happened? The employees went crazy, I got no help from corporate. That leaves me with no options.",dwight,24
783,"I'm now going to read out loud your submitted medical conditions. When you hear yours read, please raise your hand to indicate that it is real. If you do not raise your hand, it will not be covered.",dwight,38
785,"You know what? You have forfeited that privilege. I have tried to treat you all as adults, but obviously I am the only adult here. Number one, inverted penis.",dwight,29
787,I thought your vagina was removed during your hysterectomy?,dwight,9
789,"OK, great. Dermatitis. Thank you Angela. I'll make sure that's covered. OK, now. Who wrote this, hysterical one? Anal fissures?",dwight,20
791,"Yeah, but no one here has it.",dwight,7
798,"Well, what? You could be referring to anything.",michael,8
800,Why did you put Dwight in charge of that? He did a horrible job.,pam,14
801,"Uh, Dwight? Did you raise benefits?",michael,6
802,I most certainly did not.,dwight,5
803,"Oh come on! That's horrible! Aaah... Thanks, Dwight, for a crappy plan. Ah, Damn! Oh, mmm, I wish I had time to change it, but Jan needs it by five, and... what time is it, what time is it? [looks at watch] Ah, it's after five. Oh, oh it's awful. So, well, OK. See you guys on Monday.",michael,58
805,"Oh... Yes. Exactly. Thank you Angela, for reminding me. Terrific. Um, before I tell everybody what the big surprise is, would you like to tell me what you think the big surprise is?",michael,33
807,"All right, I have some news for you. There is a big surprise. And... here it is. Here we go. And the big surprise is... Brrrrrrrr! Drum roll... Brrrrrrrr! Brrrrrrrr!",michael,30
808,"When I am backed into a corner, that is when I come alive. See I learned improve from the greats, like, um, Drew Carey and Ryan Stiles.",michael,27
809,"[clapping hands] God, yeah... Ah! This...",michael,6
810,"Robin Williams. Oh, man, would I love to go head-to-head with him. Oh! That would be exciting. [as Robin Williams] 'Hi. I'm Mork from Ork.' Well, I'm Bork from Spork. Nanoo, nanoo. Jibelee, baloobaloo.",michael,34
811,"Oh, um... Jan wants you to call her.",dwight,8
892,Michael!?,dwight,1
893,"Oh! God. Dwight, come on...",michael,5
894,I wanted to talk to you about the downsizing?,dwight,9
895,There's no downsizing.,michael,3
896,"I, but if there were, I'd be protected as assistant regional manager?",dwight,12
897,Assistant to the regional manager Dwight.,michael,6
898,"Yeah, so I don't have to worry?",dwight,7
899,"Look, look, look. I talked to corporate, about protecting the sales staff. And they said they couldn't guarantee it if there's downsizing, okay?",michael,23
900,"But there's no downsizing, so just don't...",michael,7
901,Bottom line. Do I need to be worried?,dwight,8
902,"Mmm, mm, mm. Maybe.",michael,4
904,"It's a real shame, 'cause studies have shown that more information gets passed through water-cooler gossip than through official memos. Which puts me at a disadvantage, because I bring my own water to work.",dwight,34
906,"I didn't do it. What do you mean? Oh, the water cooler was brought over here for... maintenance. So what do you guys hear? What's the scuttlebutt?",dwight,27
908,Who is it? Who's the birthday?,michael,6
909,"Um... Actually, we don't have any staff birthdays coming up.",pam,10
910,Next person on the...,michael,4
911,Oh.,pam,1
912,...calendar.,michael,1
913,"Okay, umm... that would be Meredith.",pam,6
914,"Yes! All right, come on down Meredith!",michael,7
915,But it's not until next month.,pam,6
916,"Um... uh, OK. Well, great, well, you know, it'll be a surprise.",michael,12
917,You still want to have a party?,pam,7
918,"Yeah, why not? Sure. Go ahead, live a little. Come on, Pam. Come on, shake it up. Shake it up! Shake it up!",michael,23
919,"[grabs cell phone off desk] Brrrp! Uh, Spock, are there any signs of life down there? Well, let me check Captain. Eeee. Eeee. Eeee. Eeee. No, Captain. No signs of life down here. Just a wet blanket named Pam. Brr-rrrp. Star Trek.",michael,42
927,How about green?,pam,3
929,This was tough. I suggested we flip a coin. But Angela said she doesn't like to gamble. Of course by saying that she was gambling that I wouldn't smack her.,pam,30
930,These are my party-planning beeyatches. Pulled off an amazing '80s party last year. Off the hook!,michael,16
931,"So I was thinking, if you haven't already got a cake, um, maybe going for one of those ice-cream cakes from Baskin-Robbins. Those are very good. Very Delicious.",michael,28
933,"She's not the only one that's going to be eating it, right? I think everybody likes ice-cream cake. It's not, uh, it's not just about her, so...",michael,27
934,It is... her birthday.,pam,4
935,"Mint chocolate chip! That'd be good, how about some, mint chocolate chip?",michael,12
936,"Hey, so listen, I was thinking that it might be a good idea if you and I formed an alliance. 'Cause of the downsizing? I think an alliance might be a good idea, you know. Help each other out.",dwight,39
937,"Do you want to form, an alliance, with me?",dwight,9
938,"Absolutely, I do.",jim,3
939,"Good, good. Excellent, OK. Now we need to figure out who's vulnerable and who's protected...",dwight,15
940,"At that moment, I was so happy. I mean, everything Dwight does annoys me.",jim,14
941,Did you get your tickets?,dwight,5
942,To what?,jim,2
943,The gun show. [Rolls up his sleeve and kisses his bicep],dwight,11
944,"And I spend hours thinking of ways to get back at him, but only in ways that could get me arrested. And then here he comes and he says 'No, Jim, here's a way.'",jim,34
945,There's one other thing and this is important. Let's keep this alliance totally a secret. Don't tell anyone.,dwight,18
946,An alliance?,pam,2
947,Oh yeah.,jim,2
948,What does that even mean?,pam,5
949,"I think it has something to do with Survivor, but I'm not sure.",jim,13
950,"Um, I know that it involves spying on people and we may build a fort, underground.",jim,16
951,"Jim! Hey. Hi, Pam. Listen, could I talk to you a second about the... paper products?",dwight,16
952,Did you tell Pam about the alliance?,dwight,7
953,What? No.,jim,2
954,Just now.,dwight,2
955,"What? Oh no no no. Dwight, no. I'm using her, for the alliance. Who knows the most information about this office? Pam.",jim,22
956,"Right, that's good, good, pursue this.",dwight,6
957,Well I'm trying to. Do you see what I'm doing?,jim,10
958,Mmm hmm.,dwight,2
959,"But listen, I'm going to have to talk to her a lot. All right? And there may be chatting, and giggling. And you gotta just pretend to ignore it. Wipe it away.",jim,32
960,Done.,dwight,1
961,All right.,jim,2
963,"They seem awfully chummy, don't you think?",dwight,7
964,"Yeah, what do you think that's about?",jim,7
965,Only one way to find out.,dwight,6
966,I'm on it.,jim,3
967,You are not going to believe this.,jim,7
968,What? I believe it.,dwight,4
969,"Well, tensions were high in the kitchen.",jim,7
970,"I could tell, from the body language.",dwight,7
971,"Hey Kev, that looks good. What is it? Turkey?",jim,9
973,"Oh, Italian. Nice. Wow! You got the works there. Red onion, provolone...",jim,12
975,"Toby and Kevin, they're trying to get Angela kicked off.",jim,10
